"""OTU"",""all"",""t0"",""micro"",""susp"",""all_fltr"",""fltr_t0"",""fltr_micro"",""fltr_susp"",""micro_fltr"",""susp_fltr"",""ASV total abundance"",""ASV total abundance (log10)"",""Prevalence"",""Kingdom"",""Phylum"",""Class"",""Order"",""Family"",""Genus"",""Species"""
"OTU-50673,1,0,1,0,0,0,0,0,0,0,9,0.954242509439325,5.47945205479452,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",NA,NA,NA,NA"
"OTU-1375,1,0,1,0,0,0,0,0,0,0,99,1.99563519459755,18.4931506849315,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Aeromonadales"",""f__Aeromonadaceae"",NA,NA"
"OTU-51894,1,0,1,0,0,0,0,0,0,0,27,1.43136376415899,14.3835616438356,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",NA,NA,NA"
"OTU-1270,1,1,1,1,0,0,0,0,0,0,103,2.01283722470517,40.4109589041096,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",NA,NA,NA"
"OTU-46219,1,0,1,0,0,0,0,0,0,0,187,2.2718416065365,48.6301369863014,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",NA,NA,NA"
"OTU-55647,1,0,1,0,0,0,0,0,0,0,21,1.32221929473392,0.684931506849315,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",NA,NA,NA,NA"
"OTU-46116,1,0,1,0,0,0,0,0,0,0,11,1.04139268515823,1.36986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-7934,1,0,1,0,0,0,0,0,0,0,9,0.954242509439325,4.10958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-29526,1,1,0,1,0,0,0,0,0,0,14,1.14612803567824,5.47945205479452,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-59225,1,0,1,0,0,0,0,0,0,0,19,1.27875360095283,2.73972602739726,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",NA,NA,NA"
"OTU-27359,1,1,1,1,0,0,0,0,0,0,12,1.07918124604762,4.79452054794521,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-995,1,0,1,1,0,0,0,0,0,0,257,2.40993312333129,56.8493150684932,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",NA,NA,NA"
"OTU-4634,1,0,1,1,0,0,0,0,0,0,23,1.36172783601759,6.16438356164384,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-7707,1,0,1,0,0,0,0,0,0,0,17,1.23044892137827,10.958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-10984,1,1,1,0,0,0,0,0,0,0,31,1.49136169383427,13.6986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-11661,1,1,1,0,0,0,0,0,0,0,30,1.47712125471966,5.47945205479452,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-3547,1,1,1,1,0,0,0,0,0,0,121,2.08278537031645,41.0958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-14898,1,0,1,0,0,0,0,0,0,0,15,1.17609125905568,5.47945205479452,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-6449,1,0,1,0,0,0,0,0,0,0,23,1.36172783601759,8.9041095890411,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",NA,NA,NA"
"OTU-1118,1,0,1,0,0,0,0,0,0,0,153,2.1846914308176,40.4109589041096,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",NA,NA,NA"
"OTU-1639,1,0,1,0,0,0,0,0,0,0,11,1.04139268515823,4.79452054794521,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__"",""g__"",""s__"""
"OTU-1767,1,0,1,1,0,0,0,0,0,0,21,1.32221929473392,8.9041095890411,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",NA,NA,NA"
"OTU-59828,1,0,1,0,0,0,0,0,0,0,13,1.11394335230684,4.79452054794521,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-25308,1,1,1,0,0,0,0,0,0,0,8,0.903089986991944,4.79452054794521,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",""g__"",""s__"""
"OTU-24663,1,0,1,0,0,0,0,0,0,0,14,1.14612803567824,6.16438356164384,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",NA,NA"
"OTU-3625,1,0,1,0,0,0,0,0,0,0,55,1.74036268949424,20.5479452054795,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",NA,NA"
"OTU-24002,1,1,1,1,0,0,0,0,0,0,40,1.60205999132796,9.58904109589041,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",""g__Tatlockia"",""s__"""
"OTU-21360,1,1,1,1,0,0,0,0,0,0,19,1.27875360095283,7.53424657534247,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",""g__Legionella"",""s__"""
"OTU-11481,1,0,1,0,0,0,0,0,0,0,13,1.11394335230684,2.05479452054794,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",""g__Legionella"",NA"
"OTU-26803,1,1,1,0,0,0,0,0,0,0,10,1,3.42465753424658,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",""g__Legionella"",""s__"""
"OTU-57950,1,0,1,0,0,0,0,0,0,0,28,1.44715803134222,3.42465753424658,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",NA,NA"
"OTU-3577,1,1,1,1,0,0,0,0,0,0,42,1.6232492903979,21.9178082191781,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",NA,NA"
"OTU-23245,1,0,1,0,0,0,0,0,0,0,10,1,1.36986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",""g__"",""s__"""
"OTU-8580,1,1,1,1,0,0,0,0,0,0,26,1.41497334797082,10.958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",""g__Tatlockia"",""s__"""
"OTU-16686,1,0,1,0,0,0,0,0,0,0,10,1,6.16438356164384,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Legionellaceae"",NA,NA"
"OTU-1886,1,0,1,0,0,0,0,0,0,0,204,2.3096301674259,46.5753424657534,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__Coxiellaceae"",""g__"",""s__"""
"OTU-8331,1,0,1,0,0,0,0,0,0,0,20,1.30102999566398,3.42465753424658,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Legionellales"",""f__"",""g__"",""s__"""
"OTU-1641,1,1,1,1,0,0,0,0,0,0,29,1.46239799789896,10.958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-29970,1,1,1,1,0,0,0,0,0,0,40,1.60205999132796,11.6438356164384,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-531,1,1,1,1,0,0,0,0,0,0,70,1.84509804001426,28.7671232876712,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-29326,1,1,1,1,0,0,0,0,0,0,40,1.60205999132796,10.958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-23927,1,1,1,1,0,0,0,0,0,0,169,2.22788670461367,30.1369863013699,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-2266,1,1,1,1,0,0,0,0,0,0,41,1.61278385671974,18.4931506849315,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-21596,1,1,1,1,0,0,0,0,0,0,34,1.53147891704226,15.7534246575342,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-28502,1,1,1,1,0,0,0,0,0,0,18,1.25527250510331,10.2739726027397,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-401,1,1,1,1,1,1,1,1,0,0,615,2.78887511577542,29.4520547945205,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-26840,1,1,1,1,0,0,0,0,0,0,22,1.34242268082221,10.2739726027397,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-33401,1,1,1,1,0,0,0,0,0,0,38,1.57978359661681,9.58904109589041,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-1418,1,1,1,1,0,0,0,0,0,0,44,1.64345267648619,21.2328767123288,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-4442,1,1,1,1,0,0,0,0,0,0,55,1.74036268949424,19.1780821917808,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-31514,1,1,1,1,0,0,0,0,0,0,26,1.41497334797082,8.21917808219178,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__Steroidobacter"",""s__"""
"OTU-1423,1,1,1,1,0,0,0,0,0,0,146,2.16435285578444,35.6164383561644,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-17721,1,1,1,1,0,0,0,0,0,0,53,1.72427586960079,15.0684931506849,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-429,1,1,1,1,0,0,0,0,0,0,66,1.81954393554187,27.3972602739726,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-12469,1,1,1,1,0,0,0,0,0,0,24,1.38021124171161,9.58904109589041,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__"",""s__"""
"OTU-24341,1,1,1,1,0,0,0,0,0,0,37,1.56820172406699,18.4931506849315,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__Steroidobacter"",""s__"""
"OTU-30194,1,1,1,0,0,0,0,0,0,0,12,1.07918124604762,5.47945205479452,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__Steroidobacter"",""s__"""
"OTU-728,1,1,1,1,1,1,1,1,1,0,1373,3.13767053723676,91.0958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__Steroidobacter"",""s__"""
"OTU-19700,1,0,1,0,0,0,0,0,0,0,76,1.88081359228079,31.5068493150685,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__Steroidobacter"",""s__"""
"OTU-12372,1,1,1,0,0,0,0,0,0,0,30,1.47712125471966,14.3835616438356,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__Steroidobacter"",""s__"""
"OTU-5389,1,1,1,1,0,0,0,0,0,0,174,2.2405492482826,45.2054794520548,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__Steroidobacter"",""s__"""
"OTU-1447,1,1,1,1,0,0,0,0,0,0,289,2.46089784275655,63.6986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Xanthomonadales"",""f__Sinobacteraceae"",""g__Steroidobacter"",""s__"""
"OTU-19882,1,1,1,0,0,0,0,0,0,0,11,1.04139268515823,6.84931506849315,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__"",""f__"",""g__"",""s__"""
"OTU-12944,1,0,1,0,0,0,0,0,0,0,35,1.54406804435028,21.9178082191781,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Chromatiales"",""f__"",""g__"",""s__"""
"OTU-4211,1,1,1,0,0,0,0,0,0,0,19,1.27875360095283,11.6438356164384,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",NA,NA,NA,NA"
"OTU-27334,1,1,1,0,0,0,0,0,0,0,12,1.07918124604762,6.84931506849315,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__"",""f__"",""g__"",""s__"""
"OTU-27984,1,1,0,1,0,0,0,0,0,0,42,1.6232492903979,7.53424657534247,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__"",""f__"",""g__"",""s__"""
"OTU-16481,1,1,1,1,0,0,0,0,0,0,22,1.34242268082221,8.9041095890411,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__"",""f__"",""g__"",""s__"""
"OTU-22797,1,0,1,0,0,0,0,0,0,0,16,1.20411998265592,3.42465753424658,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Oceanospirillales"",""f__Hahellaceae"",""g__"",""s__"""
"OTU-115,1,1,1,1,0,0,0,0,0,0,71,1.85125834871908,36.3013698630137,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Thiotrichales"",""f__Piscirickettsiaceae"",""g__"",""s__"""
"OTU-2874,1,1,1,1,1,1,1,1,0,0,1146,3.05918461763137,90.4109589041096,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Thiotrichales"",""f__Piscirickettsiaceae"",""g__"",""s__"""
"OTU-824,1,0,1,0,0,0,0,0,0,0,27,1.43136376415899,13.6986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-5121,1,1,1,1,1,1,1,1,1,0,1383,3.14082218010931,91.0958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-1374,1,1,1,1,0,0,0,0,0,0,136,2.13353890837022,52.0547945205479,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-7,1,1,1,1,1,1,1,1,1,0,3558,3.55120594374791,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-27250,1,1,1,0,0,0,0,0,0,0,19,1.27875360095283,10.958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-6640,1,1,1,1,0,0,0,0,0,0,174,2.2405492482826,65.0684931506849,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-3716,1,1,1,1,0,0,0,0,0,0,227,2.35602585719312,73.2876712328767,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-53643,1,1,1,1,0,0,0,0,0,0,224,2.35024801833416,68.4931506849315,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-53321,1,1,1,1,1,1,1,1,1,0,1299,3.11360915107303,90.4109589041096,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-305,1,1,1,1,1,1,1,1,1,0,2161,3.33465476688324,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-14350,1,0,1,0,0,0,0,0,0,0,11,1.04139268515823,6.84931506849315,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-1150,1,1,1,1,0,0,0,0,0,0,140,2.14612803567824,52.7397260273973,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-48234,1,1,1,1,1,1,1,1,1,0,4572,3.66010622172324,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__211ds20"",""g__"",""s__"""
"OTU-1829,1,0,1,0,0,0,0,0,0,0,24,1.38021124171161,7.53424657534247,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__HTCC2188"",""g__HTCC"",""s__"""
"OTU-14956,1,1,1,1,0,0,0,0,0,0,86,1.93449845124357,14.3835616438356,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__OM60"",""g__"",""s__"""
"OTU-704,1,1,1,1,1,1,1,1,1,0,3339,3.52361641905437,89.041095890411,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",NA,NA,NA,NA"
"OTU-63033,1,0,1,0,0,0,0,0,0,0,23,1.36172783601759,4.79452054794521,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__34P16"",""f__"",""g__"",""s__"""
"OTU-616,1,1,1,0,0,0,0,0,0,0,246,2.39093510710338,26.027397260274,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__Alteromonadaceae"",""g__"",""s__"""
"OTU-81,1,1,1,1,1,1,1,1,1,0,6103,3.78554336995659,92.4657534246575,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__Alteromonadaceae"",""g__Cellvibrio"",""s__"""
"OTU-722,1,0,1,1,0,0,0,0,0,0,183,2.26245108973043,45.2054794520548,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Alteromonadales"",""f__Alteromonadaceae"",""g__Cellvibrio"",""s__"""
"OTU-369,1,1,1,1,1,1,1,1,0,0,301,2.47856649559384,15.7534246575342,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Methylococcales"",""f__Crenotrichaceae"",""g__Crenothrix"",""s__"""
"OTU-352,1,1,1,1,1,1,1,1,0,1,548,2.73878055848437,34.9315068493151,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Methylococcales"",""f__Methylococcaceae"",NA,NA"
"OTU-455,1,1,1,1,1,1,1,1,0,0,259,2.41329976408125,19.8630136986301,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Methylococcales"",""f__Methylococcaceae"",""g__Methylosarcina"",""s__lacus"""
"OTU-39431,1,1,1,1,1,1,1,1,1,1,9140,3.96094619573383,91.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__"""
"OTU-47534,1,0,1,1,0,0,0,0,0,0,41,1.61278385671974,4.79452054794521,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__"""
"OTU-47390,1,0,1,1,1,0,1,1,0,1,179,2.25285303097989,27.3972602739726,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__"""
"OTU-47749,1,1,1,1,1,1,1,1,0,1,111,2.04532297878666,4.10958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",NA"
"OTU-47434,1,0,1,1,1,0,1,1,0,1,125,2.09691001300806,7.53424657534247,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",NA"
"OTU-15616,1,0,1,1,0,0,0,0,0,0,52,1.7160033436348,4.10958904109589,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",NA"
"OTU-63286,1,1,1,1,0,0,0,0,0,0,207,2.31597034545692,64.3835616438356,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__"""
"OTU-28474,1,1,1,1,0,0,0,0,0,0,680,2.83250891270624,85.6164383561644,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__"""
"OTU-47402,1,0,1,1,1,0,1,1,0,1,380,2.57978359661681,18.4931506849315,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__umsongensis"""
"OTU-47788,1,0,1,1,1,0,1,1,0,1,219,2.34044411484012,35.6164383561644,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",NA"
"OTU-150,1,1,1,1,1,1,1,1,1,0,4851,3.68583127462606,73.972602739726,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__alcaligenes"""
"OTU-47683,1,0,1,1,0,0,0,0,0,0,73,1.86332286012046,7.53424657534247,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__"""
"OTU-25822,1,1,1,1,1,1,1,1,1,1,6803,3.83270047096057,93.1506849315068,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__umsongensis"""
"OTU-47597,1,0,1,1,0,0,0,0,0,0,117,2.06818586174616,31.5068493150685,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__umsongensis"""
"OTU-49292,1,0,1,1,0,0,0,0,0,0,51,1.70757017609794,26.027397260274,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",NA"
"OTU-12244,1,0,1,0,0,0,0,0,0,0,47,1.67209785793572,23.2876712328767,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",NA"
"OTU-58191,1,0,1,0,0,0,0,0,0,0,30,1.47712125471966,13.6986301369863,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",NA"
"OTU-47779,1,1,1,1,1,1,1,1,0,1,220,2.34242268082221,52.0547945205479,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__"""
"OTU-47504,1,0,1,1,1,0,1,1,0,1,321,2.50650503240487,41.7808219178082,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__umsongensis"""
"OTU-47900,1,1,1,1,1,1,1,1,1,1,1642,3.21537315278342,64.3835616438356,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__"""
"OTU-49248,1,1,1,1,1,1,1,1,0,1,1115,3.04727486738418,76.7123287671233,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",NA"
"OTU-5529,1,0,1,1,0,0,0,0,0,0,21,1.32221929473392,12.3287671232877,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",""s__umsongensis"""
"OTU-1,1,1,1,1,1,1,1,1,1,1,204567,5.31083557622946,100,""k__Bacteria"",""p__Proteobacteria"",""c__Gammaproteobacteria"",""o__Pseudomonadales"",""f__Pseudomonadaceae"",""g__Pseudomonas"",NA"
