"OTU","C.Tu_A1","C.Td_A1","T.TTu_A1","T.TTd_A1","TT.CTu_A1","TT.CTd_A1","CC.CTu_A1","CC.CTd_A1","C.Tu_A3","C.Td_A3","T.TTu_A3","T.TTd_A3","TT.CTu_A3","TT.CTd_A3","CC.CTu_A3","CC.CTd_A3","C.Tu_F3","C.Td_F3","T.TTu_F3","T.TTd_F3","TT.CTu_F3","TT.CTd_F3","CC.CTu_F3","CC.CTd_F3","C.Tu_Fun1","C.Td_Fun1","T.TTu_Fun1","T.TTd_Fun1","TT.CTu_Fun1","TT.CTd_Fun1","CC.CTu_Fun1","CC.CTd_Fun1","C.Tu_HS","C.Td_HS","T.TTu_HS","T.TTd_HS","TT.CTu_HS","TT.CTd_HS","CC.CTu_HS","CC.CTd_HS","C.Tu_Ox1","C.Td_Ox1","T.TTu_Ox1","T.TTd_Ox1","TT.CTu_Ox1","TT.CTd_Ox1","CC.CTu_Ox1","CC.CTd_Ox1","C.Tu_pH11","C.Td_pH11","T.TTu_pH11","T.TTd_pH11","TT.CTu_pH11","TT.CTd_pH11","CC.CTu_pH11","CC.CTd_pH11","C.Tu_pH2","C.Td_pH2","T.TTu_pH2","T.TTd_pH2","TT.CTu_pH2","TT.CTd_pH2","CC.CTu_pH2","CC.CTd_pH2","C.Tu_Pro","C.Td_Pro","T.TTu_Pro","T.TTd_Pro","TT.CTu_Pro","TT.CTd_Pro","CC.CTu_Pro","CC.CTd_Pro","C.Tu_UV","C.Td_UV","T.TTu_UV","T.TTd_UV","TT.CTu_UV","TT.CTd_UV","CC.CTu_UV","CC.CTd_UV","C.CCu","C.CCd","ASV total abundance","ASV total abundance (log 10)","Prevalence","Kingdom","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU-86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9489,3.97722044663539,259,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Mucoromycota","o__Mucoromycotina","f__Mucoromycotina_X","g__Mucoromycotina_XX","s__Mucoromycotina_XX_sp."
"OTU-147749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3416,3.53351786201697,50,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Eurotiomycetes","g__Talaromyces","s__Talaromyces_radicus"
"OTU-43388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307,3.36304759452109,206,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-63436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880,3.45939248775923,46,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Eurotiomycetes","g__Talaromyces","s__Talaromyces_radicus"
"OTU-87810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,2.74663419893758,54,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycete","s__Spizellomycete_sp."
"OTU-61821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029,3.30728204703335,43,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Eurotiomycetes","g__Talaromyces","s__Talaromyces_radicus"
"OTU-17978",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204,3.34321159017975,162,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Hypocrea","s__Hypocrea_nigricans"
"OTU-66984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6761,3.83001093593612,365,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Fusarium","s__Fusarium_sp."
"OTU-2941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,2.62117628177504,91,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Pleosporales","s__Pleosporales_sp."
"OTU-875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,2.42975228000241,48,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Glomeromycota","o__Glomeromycotina","f__Glomeromycetes","g__Diversispora","s__Diversispora_celata"
"OTU-71463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2.29885307640971,41,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Rhizophlyctis","s__Rhizophlyctis_rosea"
"OTU-91320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19517,4.29041306212293,292,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4294,3.63286204010023,299,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Eurotiomycetes","g__Cladophialophora","s__Cladophialophora_yegresii"
"OTU-5407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2.28555730900777,11,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Hyponectria","s__Hyponectria_buxi"
"OTU-18",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63109,4.80009129857245,412,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Fungi_X","o__Fungi_XX","f__Fungi_XXX","g__Fungi_XXXX","s__Fungi_XXXX_sp."
"OTU-68897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,2.8481891169914,119,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Hypomyces","s__Hypomyces_chrysospermus"
"OTU-21",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60247,4.77993542608701,328,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10167,4.00719282355704,296,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Cucurbitaria","s__Cucurbitaria_berberidis"
"OTU-262377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,2.53907609879278,9,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Dothideomycetes_X","s__Dothideomycetes_X_sp."
"OTU-158435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2.36172783601759,53,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Westerdykella","s__Westerdykella_dispersa"
"OTU-1565",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5731,3.75823040845775,314,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Madurella","s__Madurella_mycetomatis"
"OTU-67635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,2.81954393554187,134,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-172883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,2.65321251377534,105,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycete","s__Spizellomycete_sp."
"OTU-66",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10840,4.03502928220237,263,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Phoma","s__Phoma_sp."
"OTU-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,86409,4.93655897913139,407,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_sp."
"OTU-221315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4397,3.64315646561971,164,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_dolichospermus"
"OTU-2123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,2.75739602879302,136,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-18321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,3.04060234011407,178,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Volutella","s__Volutella_ciliata"
"OTU-578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371,3.37493155397819,116,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Dothideomycetes_X","s__Dothideomycetes_X_sp."
"OTU-22285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,2.84571801796666,21,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Rhytidhysteron","s__Rhytidhysteron_rufulum"
"OTU-836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,2.55750720190566,15,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Gaeumannomyces","s__Gaeumannomyces_medullaris"
"OTU-452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,3.29025726939452,92,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Pleosporales","s__Pleosporales_sp."
"OTU-201204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4804,3.68160299873087,217,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-61995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,2.57634135020579,16,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Pezizomycetes","g__Pulvinula","s__Pulvinula_carbonaria"
"OTU-6634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4156,3.61867553888514,308,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Fusarium","s__Fusarium_sp."
"OTU-45077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,2.52633927738984,49,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,2.92220627743902,117,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Sordariomycetes_X","s__Sordariomycetes_X_sp."
"OTU-245188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,3.15715443990628,59,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Lasiosphaeris","s__Lasiosphaeris_hispida"
"OTU-266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3876,3.58838376837873,257,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Leotiomycetes","g__Pseudogymnoascus","s__Pseudogymnoascus_destructans"
"OTU-264362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2.11394335230684,8,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Sordariomycetes_X","s__Sordariomycetes_X_sp."
"OTU-680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,3.06258198422816,75,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Rhyzophidiales_X","s__Rhyzophidiales_X_sp."
"OTU-54582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,2.52113808370404,80,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Myrothecium","s__Myrothecium_leucotrichum"
"OTU-122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8777,3.94334609835659,191,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-251920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,2.66370092538965,42,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Basidiomycota","o__Agaricomycotina","f__Agaricomycetes","g__Agaricomycetes_X","s__Agaricomycetes_X_sp."
"OTU-54922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,3.50105926221775,102,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycete","s__Spizellomycete_sp."
"OTU-241668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,2.87273882747267,115,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Sordariomycetes_X","s__Sordariomycetes_X_sp."
"OTU-264213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,2.53147891704225,31,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Aureobasidium","s__Aureobasidium_sp."
"OTU-64358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33502,4.52507073429167,118,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
